t,phase,lateral_acc_mag,axial_acc_mag,jerk_mag,lateral_jerk_mag,risk_rate,t_scale,torque_norm
1.8340,1. Hover above tube,20.708249,12.633470,8467.421975,8431.097831,16882.903910,1.0000,17.7434
1.8360,1. Hover above tube,12.069690,26.858067,25631.915943,16360.991788,32734.053266,0.1000,23.2845
1.8380,1. Hover above tube,5.465710,26.723207,27322.540068,5376.866110,10759.197930,0.1000,18.3301
1.8400,1. Hover above tube,11.828464,27.289343,27438.595543,4833.765383,9679.359230,1.0000,22.8228
1.8420,1. Hover above tube,2.232546,25.168899,26845.416134,5735.634928,11473.502401,1.0000,18.9761
1.8440,1. Hover above tube,12.214618,27.147143,26822.198481,5928.181569,11868.577756,0.1000,22.4518
1.8460,1. Hover above tube,24.863124,10.242832,26330.621854,18549.046571,37122.956267,0.1000,16.8767
1.8480,1. Hover above tube,8.075970,13.250955,9547.943562,9427.279889,18862.635749,0.1000,19.9036
1.8500,1. Hover above tube,6.138375,28.791546,21620.914094,5084.571405,10175.281186,1.0000,23.4924
1.8520,1. Hover above tube,19.025014,28.565260,31016.405038,11810.984113,23640.993240,1.0000,20.3088
1.8540,1. Hover above tube,6.030037,28.836097,31007.977993,11698.387622,23402.805281,0.1000,23.1394
1.8560,1. Hover above tube,18.953533,28.653888,31028.925403,11681.227372,23381.408277,1.0000,20.7878
1.8580,1. Hover above tube,6.248877,30.330342,32057.182814,12524.957179,25056.163234,1.0000,22.6592
1.8600,1. Hover above tube,21.112809,30.105309,33118.881318,13549.316926,27119.746660,0.1000,21.3826
1.8620,1. Hover above tube,6.101240,29.350210,32312.952333,12617.793929,25241.689097,0.1000,22.5803
1.8640,1. Hover above tube,9.016084,13.139931,21950.909172,5513.736493,11036.489070,1.0000,19.6240
1.8660,1. Hover above tube,24.259419,10.595613,9015.952068,8926.365682,17876.990783,1.0000,16.7001
1.8680,1. Hover above tube,12.619796,27.600164,26529.669310,18439.668499,36891.956793,0.1000,25.4836
1.8700,1. Hover above tube,3.054426,26.593280,27711.207241,5833.965931,11670.986287,0.1000,17.3229
1.8720,1. Hover above tube,12.846475,27.606231,27746.785268,5948.251629,11909.349733,1.0000,25.0480
1.8740,1. Hover above tube,3.139167,26.804008,27823.033094,5865.303503,11733.746173,0.1000,18.0156
1.8760,1. Hover above tube,13.010227,27.655402,27874.685115,5951.610095,11916.230417,1.0000,24.6982
1.8780,1. Hover above tube,24.059909,10.910083,26751.913656,18554.163574,37132.387056,0.1000,18.0808
1.8800,1. Hover above tube,7.808729,14.045841,9465.585311,9332.371888,18672.552505,0.1000,19.6217
1.8820,1. Hover above tube,15.319667,2.507357,10199.506209,5966.690559,11948.700784,1.0000,16.0271
1.8840,1. Hover above tube,7.507303,14.116856,10243.241659,5978.841347,11965.189997,1.0000,21.9519
1.8860,1. Hover above tube,5.378206,29.394694,22330.590129,5059.016141,10123.410487,0.1000,20.3219
1.8880,1. Hover above tube,20.681657,30.980369,32467.642109,11950.445300,23921.572257,1.0000,22.4140
1.8900,1. Hover above tube,5.408172,29.607626,32596.170958,11991.778335,23988.964841,0.1000,20.2689
1.8920,1. Hover above tube,7.148584,14.854869,22804.984755,5078.057622,10163.263828,0.1000,19.2878
1.8940,1. Hover above tube,20.473943,13.014112,8445.649664,8395.542791,16811.559524,1.0000,16.7190
1.8960,1. Hover above tube,12.474031,28.342020,26403.787176,16438.497868,32889.469768,0.1000,24.2175
1.8980,1. Hover above tube,5.780603,28.386342,28939.745698,5758.318138,11522.416879,0.1000,17.3386
1.9000,1. Hover above tube,12.224305,28.753480,29039.812295,5185.224882,10382.674068,1.0000,23.7537
1.9020,1. Hover above tube,2.577048,26.830837,28433.512976,6024.926639,12052.430326,1.0000,18.0320
1.9040,1. Hover above tube,8.651514,31.756517,29704.309455,4916.543888,9841.739291,0.1000,23.3936
1.9060,1. Hover above tube,31.182899,6.003227,27050.965061,19377.580703,38786.344305,1.0000,16.4118
1.9080,1. Hover above tube,5.600020,21.658905,19770.188387,18148.801741,36303.203503,0.1000,20.0594
1.9100,1. Hover above tube,6.243308,30.888655,26889.293548,5702.461303,11411.165914,1.0000,23.7874
1.9120,1. Hover above tube,18.922772,30.689669,32944.720224,11717.127024,23453.176820,1.0000,20.3904
1.9140,1. Hover above tube,6.108002,30.868086,32893.357214,11558.304328,23122.716657,0.1000,23.4531
1.9160,1. Hover above tube,18.891413,30.816241,32939.184637,11561.279084,23141.449582,1.0000,20.8078
1.9180,1. Hover above tube,6.023131,30.915602,32937.473875,11449.715101,22905.453334,0.1000,23.2059
1.9200,1. Hover above tube,18.821055,30.902717,32957.763696,11434.681937,22888.184930,1.0000,21.2991
1.9220,1. Hover above tube,5.656741,32.253514,33838.718572,12112.659491,24230.975722,1.0000,22.8401
1.9240,1. Hover above tube,5.952788,15.420722,24048.614474,3153.916606,6313.785999,0.1000,20.2589
1.9260,1. Hover above tube,20.152010,13.387489,8421.709386,8360.441264,16741.034537,1.0000,16.3767
1.9280,1. Hover above tube,8.656126,13.872266,7604.219513,7600.190304,15209.036733,0.1000,23.4643
1.9300,1. Hover above tube,5.876625,31.294257,23258.218142,5586.434190,11178.745004,1.0000,18.9028
1.9320,1. Hover above tube,18.759805,8.075267,22032.881127,9894.268698,19807.297202,1.0000,19.2965
1.9340,1. Hover above tube,18.787854,14.261756,6804.403039,6057.498195,12133.784245,0.1000,17.1864
1.9360,1. Hover above tube,13.683042,28.531459,26849.780982,16240.307803,32494.298648,1.0000,23.0017
1.9380,1. Hover above tube,6.735568,30.122852,29902.658931,5858.525848,11723.787265,0.1000,17.8307
1.9400,1. Hover above tube,13.517082,28.880826,29982.115851,5321.970404,10657.457889,1.0000,22.6430
1.9420,1. Hover above tube,3.403868,28.536278,29355.890146,6153.574048,12310.551964,1.0000,18.5762
1.9440,1. Hover above tube,13.634790,28.902173,29386.555338,6218.864088,12451.362967,0.1000,22.3700
1.9460,1. Hover above tube,22.890345,11.870755,27374.080182,18277.462249,36577.814842,0.1000,15.9101
1.9480,1. Hover above tube,6.229562,15.962266,9956.151099,9742.022097,19490.273756,0.1000,20.5062
1.9500,1. Hover above tube,5.695378,31.428725,24214.192291,5005.136299,10015.967976,1.0000,22.4529
1.9520,1. Hover above tube,18.834627,31.804946,33549.461831,11219.428460,22457.691547,1.0000,20.8839
1.9540,1. Hover above tube,6.072614,31.906180,33858.801674,11431.144914,22868.362441,0.1000,22.1881
1.9560,1. Hover above tube,18.801020,31.896414,33889.619422,11433.767631,22886.336282,0.1000,21.3129
1.9580,1. Hover above tube,6.007642,31.937375,33884.603744,11334.342880,22674.693403,0.1000,22.0095
1.9600,1. Hover above tube,9.217755,14.344008,23942.265319,6137.337119,12283.891993,1.0000,19.8033
1.9620,1. Hover above tube,24.062051,11.073593,9193.114242,9047.166215,18118.394482,1.0000,15.8787
1.9640,1. Hover above tube,13.532055,29.528020,27647.320965,18792.730987,37598.994029,0.1000,25.7486
1.9660,1. Hover above tube,3.312962,29.019734,29968.216181,6441.959868,12887.232697,0.1000,16.4988
1.9680,1. Hover above tube,13.721375,29.553438,30009.103494,6538.576450,13090.874276,1.0000,25.2868
1.9700,1. Hover above tube,4.225017,29.858380,30310.305409,6056.070849,12116.366715,0.1000,17.1990
1.9720,1. Hover above tube,13.756335,29.584862,30403.990582,6392.450815,12798.657965,1.0000,25.0132
1.9740,1. Hover above tube,20.770053,13.315065,27530.808277,17269.398203,34559.566460,0.1000,17.7651
1.9760,1. Hover above tube,5.618388,16.162616,8985.134845,8870.079189,17745.776767,0.1000,19.4836
1.9780,1. Hover above tube,24.247474,10.901600,10528.875038,10195.275353,20414.798181,1.0000,18.7088
1.9800,1. Hover above tube,21.535237,31.189068,30420.368112,21982.618691,43986.772618,0.1000,20.4254
1.9820,1. Hover above tube,24.345381,11.150496,30604.035816,22106.783292,44237.911966,0.1000,16.8942
1.9840,1. Hover above tube,5.051778,16.515425,10824.572691,10485.568834,20976.189446,0.1000,19.1317
1.9860,1. Hover above tube,5.439340,33.802780,25353.732104,3163.717629,6332.874598,1.0000,22.5467
1.9880,1. Hover above tube,20.796112,34.340879,36413.659592,12844.836024,25710.468159,1.0000,19.6207
1.9900,1. Hover above tube,6.252101,32.985307,35798.552629,12138.761174,24283.774450,0.1000,22.3626
1.9920,1. Hover above tube,18.459582,32.964092,34846.964881,11266.706483,22551.872547,1.0000,20.1055
1.9940,1. Hover above tube,5.393204,34.069756,35528.842429,11747.824554,23501.042312,1.0000,21.9403
1.9960,1. Hover above tube,5.924881,22.629762,28866.480953,5423.958597,10853.842075,0.1000,21.0712
1.9980,1. Hover above tube,13.900031,23.441530,24327.472457,7819.962102,15653.824236,1.0000,21.7099
2.0000,1. Hover above tube,6.039634,16.254320,22195.911322,9951.025329,19908.090292,0.1000,18.2132
2.0020,1. Hover above tube,20.165705,13.674292,8541.414653,8443.733901,16907.633507,0.1000,17.3978
2.0040,1. Hover above tube,13.376143,30.523704,27721.959239,16758.346194,33530.068531,1.0000,23.9191
2.0060,1. Hover above tube,6.056703,31.067595,31460.295920,6449.909493,12905.875689,0.1000,17.9274
2.0080,1. Hover above tube,13.059455,30.974402,31572.568249,5858.348238,11729.755932,1.0000,23.4986
2.0100,1. Hover above tube,13.236699,20.823381,29017.933984,13103.020266,26219.277230,1.0000,18.6265
2.0120,1. Hover above tube,27.782301,21.645510,29526.030440,20528.100202,41083.982704,0.1000,23.1810
2.0140,1. Hover above tube,24.740433,11.012376,30876.156231,26216.959401,52458.659235,0.1000,18.0404
2.0160,1. Hover above tube,8.776223,15.165143,9739.907920,9513.551112,19035.878448,0.1000,18.5793
2.0180,1. Hover above tube,6.372958,33.780129,25245.337643,6228.456304,12463.285567,1.0000,25.2974
2.0200,1. Hover above tube,18.497786,34.091601,35736.051607,11196.501487,22411.500760,1.0000,18.9779
2.0220,1. Hover above tube,6.315514,33.842926,35745.082378,11082.525667,22171.366847,0.1000,24.9719
2.0240,1. Hover above tube,8.731762,23.802717,29785.657347,7508.436900,15025.605562,1.0000,19.8112
2.0260,1. Hover above tube,16.477870,24.490969,26517.715178,10961.264289,21939.006447,1.0000,24.6414
2.0280,1. Hover above tube,7.860385,16.405872,23779.558771,12155.897913,24319.656211,0.1000,19.7328
2.0300,1. Hover above tube,22.871900,12.198566,9606.080913,9373.742552,18770.357004,0.1000,16.6141
2.0320,1. Hover above tube,5.333977,17.020647,10081.880287,9787.955805,19581.245588,1.0000,21.2761
2.0340,1. Hover above tube,5.770176,33.696901,25820.568224,4879.367362,9764.504900,0.1000,20.4894
2.0360,1. Hover above tube,9.701785,15.080990,25300.937558,6730.069782,13469.841349,1.0000,18.2385
2.0380,1. Hover above tube,24.170607,11.304986,9188.134723,8992.605128,18009.380862,0.1000,16.7953
2.0400,1. Hover above tube,13.702703,31.408586,28525.325024,18930.565513,37874.833728,0.1000,23.2881
2.0420,1. Hover above tube,3.496071,30.864949,31852.090909,6730.745210,13464.986492,0.1000,17.3809
2.0440,1. Hover above tube,13.968238,31.341390,31852.190566,6862.061205,13738.090647,1.0000,22.8828
2.0460,1. Hover above tube,3.545849,31.040386,31913.619476,6775.579947,13554.705743,0.1000,18.0312
2.0480,1. Hover above tube,14.159284,31.325731,31933.082197,6874.455439,13763.070163,1.0000,22.5660
2.0500,1. Hover above tube,4.450168,31.869776,32228.116787,6369.805227,12744.060622,0.1000,18.7347
2.0520,1. Hover above tube,14.236362,31.283607,32290.034990,6738.185386,13490.607133,1.0000,22.4531
2.0540,1. Hover above tube,20.705717,13.667118,28465.673354,17478.558833,34977.823383,0.1000,17.1287
2.0560,1. Hover above tube,5.929171,16.955412,8975.490159,8822.237934,17650.405039,0.1000,19.1585
2.0580,1. Hover above tube,6.631487,37.346436,27344.110844,3284.528667,6575.688822,1.0000,23.7179
2.0600,1. Hover above tube,6.152084,24.776502,31599.668254,5784.055671,11574.263426,1.0000,19.9905
2.0620,1. Hover above tube,14.885263,25.240667,26445.754732,8597.984335,17210.853933,0.1000,23.3969
2.0640,1. Hover above tube,21.365907,37.409136,31919.241729,6161.086962,12343.539831,0.1000,20.1723
2.0660,1. Hover above tube,6.314264,35.434687,38432.397547,12209.704681,24425.723626,1.0000,23.3680
2.0680,1. Hover above tube,9.792191,15.498013,26349.038385,6758.156874,13526.105939,0.1000,19.4834
2.0700,1. Hover above tube,23.299442,11.966291,9003.844274,8829.866286,17683.032014,1.0000,16.4283
2.0720,1. Hover above tube,5.454277,17.306309,10329.936044,9977.542990,19960.540257,0.1000,22.1521
2.0740,1. Hover above tube,4.767183,36.310009,27017.925947,3387.980337,6780.727857,0.1000,19.2165
2.0760,1. Hover above tube,6.365767,17.082929,26954.085484,3705.211831,7416.789430,1.0000,18.3532
2.0780,1. Hover above tube,30.854655,6.762437,14280.182402,13316.042663,26662.939982,0.1000,17.2753
2.0800,1. Hover above tube,27.816940,22.828988,32849.338876,29338.106279,58704.029498,0.1000,22.8240
2.0820,1. Hover above tube,13.124032,22.385418,30470.354825,20441.342217,40895.808466,0.1000,17.9187
2.0840,1. Hover above tube,27.861775,22.896950,30515.817487,20469.256050,40966.373876,1.0000,22.4461
2.0860,1. Hover above tube,5.919646,32.786894,30630.614117,12781.422747,25568.765140,0.1000,18.4106
2.0880,1. Hover above tube,10.491778,35.134386,34509.250318,6115.653378,12241.798535,1.0000,22.1374
2.0900,1. Hover above tube,31.026820,6.898039,29218.395061,20303.710140,40638.447100,1.0000,16.2994
2.0920,1. Hover above tube,18.936019,9.944071,9153.039440,9022.292292,18063.520602,0.1000,19.7838
2.0940,1. Hover above tube,17.323316,26.002629,25492.096323,18092.891862,36203.107041,1.0000,22.9651
2.0960,1. Hover above tube,19.851350,37.389697,32540.049979,7382.008664,14783.868678,0.1000,19.7243
2.0980,1. Hover above tube,6.029109,35.275617,37986.937514,11038.103057,22082.235223,1.0000,22.7914
2.1000,1. Hover above tube,19.286748,37.114865,37777.122412,10815.508347,21650.303442,0.1000,20.1458
2.1020,1. Hover above tube,6.294058,36.170757,38357.414296,11290.779691,22587.853440,1.0000,22.6589
2.1040,1. Hover above tube,17.835847,36.224368,37752.443327,10719.677725,21457.191298,0.1000,20.6508
2.1060,1. Hover above tube,6.141407,38.468542,39215.467473,11913.831831,23833.805068,1.0000,22.2519
2.1080,1. Hover above tube,17.456360,10.067334,25267.290319,7019.146529,14055.749418,0.1000,19.2087
2.1100,1. Hover above tube,12.946836,19.140135,7116.578365,5476.627054,10966.200945,1.0000,16.4986
2.1120,1. Hover above tube,13.975363,32.973751,29314.608249,13453.786048,26921.547458,1.0000,25.2393
2.1140,1. Hover above tube,6.640224,34.127362,34141.477985,6357.753803,12722.147830,0.1000,17.1956
2.1160,1. Hover above tube,14.581535,32.675766,34134.811487,7018.859484,14052.300502,1.0000,24.9641
2.1180,1. Hover above tube,6.168586,33.775012,33994.790991,7221.673918,14449.516422,0.1000,17.8545
2.1200,1. Hover above tube,10.336044,35.819796,35210.758229,5356.388649,10723.113341,0.1000,24.5321
2.1220,1. Hover above tube,31.553277,7.178439,29908.149147,20800.705915,41632.965106,1.0000,18.2297
2.1240,1. Hover above tube,4.854214,23.516373,19881.052750,18117.227601,36239.309416,0.1000,18.8838
2.1260,1. Hover above tube,22.500862,12.563784,14689.851711,13630.416710,27283.334282,1.0000,19.0716
2.1280,1. Hover above tube,24.362685,33.365390,32159.895377,22531.885733,45088.134152,1.0000,20.1348
2.1300,1. Hover above tube,21.062676,13.754773,32342.059793,22163.757592,44348.577861,0.1000,17.6137
2.1320,1. Hover above tube,6.108522,17.701026,9130.719086,8913.867686,17833.843895,1.0000,18.3235
2.1340,1. Hover above tube,6.499930,36.980007,27874.814236,5452.841497,10912.182924,1.0000,23.2582
2.1360,1. Hover above tube,17.695705,37.325665,38637.588524,10606.739328,21231.174361,1.0000,18.8228
2.1380,1. Hover above tube,4.857768,38.052160,39256.314075,10940.083194,21885.024155,0.1000,22.8152
2.1400,1. Hover above tube,6.227497,27.027489,32976.604021,5338.175383,10682.578263,0.1000,19.8668
2.1420,1. Hover above tube,15.895359,27.183883,28670.411045,9343.605045,18703.105449,1.0000,22.5910
2.1440,1. Hover above tube,6.500321,17.984158,25172.665580,11135.929099,22278.358519,0.1000,17.7308
2.1460,1. Hover above tube,20.484832,14.041903,9005.234639,8787.333343,17595.151517,0.1000,17.4664
2.1480,1. Hover above tube,14.346628,33.529350,29460.188205,17404.071975,34822.490578,1.0000,24.0183
2.1500,1. Hover above tube,13.599708,24.025648,31980.221973,13964.217356,27942.034420,0.1000,18.0962
2.1520,1. Hover above tube,28.580665,24.136489,31982.132908,21059.657058,42147.894780,1.0000,23.6465
2.1540,1. Hover above tube,6.136974,34.491950,32180.208616,13299.700103,26605.537181,0.1000,18.5198
2.1560,1. Hover above tube,10.584123,36.434380,35904.706125,5593.847346,11198.278815,1.0000,23.2115
2.1580,1. Hover above tube,31.530015,7.388203,30293.854578,20927.422755,41886.375525,1.0000,18.5924
2.1600,1. Hover above tube,3.350572,22.830152,18914.390207,17260.029359,34523.409291,0.1000,17.6189
2.1620,1. Hover above tube,22.630287,12.656014,13836.795079,12867.583463,25757.797212,1.0000,19.7264
2.1640,1. Hover above tube,15.025485,33.411656,29693.772509,18759.067186,37533.159858,1.0000,20.0172
2.1660,1. Hover above tube,20.751621,14.070931,29722.394614,17889.215638,35799.182896,0.1000,16.5087
2.1680,1. Hover above tube,6.118695,18.299547,9211.166887,8964.373301,17934.865296,1.0000,18.8575
2.1700,1. Hover above tube,4.647608,38.706133,28784.895116,4046.176084,8096.999775,1.0000,21.9756
2.1720,1. Hover above tube,6.317857,27.909741,33731.030078,5317.145843,10640.609542,1.0000,19.7438
2.1740,1. Hover above tube,16.354700,27.870073,29522.691735,9683.928844,19384.212388,0.1000,21.6787
2.1760,1. Hover above tube,20.462385,40.304131,34579.147574,5831.798818,11684.060020,0.1000,19.8466
2.1780,1. Hover above tube,6.483259,38.273439,40960.727543,11535.713584,23077.910426,1.0000,21.6545
2.1800,1. Hover above tube,10.284419,16.521282,28359.037137,7320.180584,14650.645586,0.1000,17.8289
2.1820,1. Hover above tube,30.841621,7.259441,13036.610288,12187.981758,24406.805137,1.0000,16.8460
2.1840,1. Hover above tube,28.831586,24.654671,33827.159392,29837.906822,59704.645230,0.1000,23.9370
2.1860,1. Hover above tube,13.791128,24.715629,32577.771503,21274.243675,42562.278478,0.1000,17.4017
2.1880,1. Hover above tube,28.879664,24.751950,32636.784607,21304.633111,42638.145886,1.0000,23.5251
2.1900,1. Hover above tube,13.800593,24.793065,32662.479126,21304.795683,42623.391960,0.1000,18.0321
2.1920,1. Hover above tube,28.929862,24.846060,32721.778223,21336.266531,42701.462924,0.1000,23.1945
