t,lat_acc,jerk,lat_jerk,risk_rate
3.2240,0.333551,14216.568026,12927.417311,23269.684711
3.2260,0.273656,18650.996340,8341.939047,15015.763940
3.2280,0.484283,19316.658720,16729.986389,30114.459784
3.2300,0.145566,19291.236167,16701.695139,30063.196815
3.2320,0.158984,18631.734480,8300.986384,14941.934475
3.2340,0.138907,5897.937009,5791.836004,10425.443715
3.2360,0.486113,20743.955004,10263.864326,18475.441900
3.2380,0.259217,18956.357646,16034.064931,28861.576093
3.2400,0.320794,18931.638641,16006.578082,28812.161342
3.2420,0.407971,18946.343985,16016.712942,28830.491267
3.2440,0.573951,10981.015306,7822.464238,14081.009580
3.2460,0.136929,20560.891931,10590.663096,19063.330503
3.2480,0.707940,19263.402319,16629.100344,29933.088559
3.2500,0.180622,19239.949888,16603.632556,29886.719223
3.2520,0.103445,18589.302151,8139.404676,14651.031862
3.2540,0.293089,5738.667721,5630.970508,10136.040003
3.2560,0.185430,5998.359705,5771.362386,10388.637725
3.2580,0.412921,18027.891409,7873.592393,14172.879228
3.2600,0.347163,19233.894435,16573.845478,29833.269023
3.2620,0.271382,19207.990048,16544.532679,29780.430204
3.2640,0.497702,19223.145864,16552.651475,29795.270358
3.2660,0.167541,19199.339656,16525.630917,29746.303191
3.2680,0.637496,19213.375810,16532.460284,29759.066007
3.2700,0.154339,19191.696240,16508.934261,29716.236009
3.2720,0.188903,18976.807485,9170.328942,16506.780999
3.2740,0.208628,5996.929802,5837.010387,10506.827325
3.2760,0.587227,5821.388357,5798.539577,10437.958466
3.2780,0.309200,21043.871552,11689.080389,21040.653900
3.2800,0.670976,19186.243605,16481.084637,29666.623322
3.2820,0.220894,19162.669209,16455.070114,29619.347100
3.2840,0.765980,19176.710392,16463.337656,29634.773761
3.2860,0.222132,18249.914356,15967.026868,28740.870494
3.2880,0.463772,16882.743371,9826.120391,17687.480477
3.2900,0.466115,5713.239931,4772.768157,8591.448798
3.2920,0.465668,22733.897971,12524.003885,22543.672660
3.2940,0.605254,24573.662394,21419.649985,38555.975227
3.2960,0.600233,14048.103662,12779.019530,23002.835386
3.2980,0.106456,18509.347093,7787.726775,14018.014651
3.3000,0.712650,19138.670757,16395.074555,29511.846849
3.3020,0.112042,19116.047876,16370.526048,29467.058927
3.3040,0.248510,18495.990272,7757.813986,13964.313684
3.3060,0.599431,9252.518356,8861.004943,15950.408329
3.3080,0.227495,20341.045855,14459.983256,26028.197356
3.3100,0.724014,18796.438537,15766.735401,28380.847735
3.3120,0.268377,18775.756722,15745.838418,28342.777529
3.3140,0.090547,18647.346246,7361.416658,13250.640530
3.3160,0.320726,5465.468568,5414.204845,9745.889446
3.3180,1.034818,10190.108493,8561.888364,15412.433873
3.3200,0.285035,23788.940068,19738.918857,35530.338977
3.3220,0.383768,22662.138610,12403.390882,22326.487357
3.3240,0.418539,22663.048503,12389.726306,22301.925890
3.3260,0.533402,24526.581698,21342.681629,38417.360333
3.3280,0.284929,24505.505500,21321.847609,38379.610625
3.3300,0.671782,24520.753050,21334.841396,38403.386295
3.3320,0.605256,13988.989482,12723.210287,22902.383773
3.3340,0.062040,18450.725964,7560.123369,13608.284104
3.3360,0.759793,19447.533423,16777.710705,30200.639061
3.3380,0.191709,20247.062550,17798.194968,32036.942651
3.3400,0.240159,19833.757849,11044.150235,19879.710583
3.3420,0.247925,8569.694598,8464.543582,15236.426372
3.3440,0.542636,26557.153616,8382.405075,15088.871771
3.3460,0.366422,26376.166019,10092.225977,18166.373181
3.3480,0.585757,9595.476836,9586.656196,17256.566909
3.3500,0.123863,21619.227900,12822.322724,23080.304767
3.3520,0.698784,20560.749201,18172.187698,32710.636640
3.3540,0.137456,20538.453022,18149.308991,32668.893640
3.3560,0.807275,20547.681481,18153.707370,32677.480541
3.3580,0.221716,20527.629710,18133.190091,32639.963879
3.3600,0.909671,20535.948867,18138.479464,32650.172705
3.3620,1.003698,14167.461521,11494.126871,20690.432065
3.3640,0.297256,24239.973395,14625.314601,26325.863538
3.3660,0.376551,24235.954559,14626.113304,26327.380499
3.3680,0.336275,9481.581233,9374.344308,16874.156029
3.3700,0.338725,19754.807708,10858.420925,19545.496390
3.3720,0.463215,20502.057681,18089.059783,32560.770826
3.3740,0.230871,20481.442520,18067.505602,32521.740955
3.3760,0.588848,20489.982283,18072.135554,32530.432845
3.3780,0.711996,14094.762847,11418.321796,20553.691229
3.3800,0.214638,22192.833572,12398.931931,22318.292114
3.3820,0.820837,20390.518422,17396.589816,31314.682506
3.3840,0.293317,20372.458540,17379.771808,31283.882572
3.3860,0.253025,20424.841607,10566.669586,19020.258280
3.3880,0.351303,9368.474821,9358.562909,16845.764538
3.3900,0.461554,6420.650509,6413.525008,11544.806568
3.3920,0.453259,26254.948111,4781.873701,8607.825922
3.3940,0.568568,26259.369278,4777.437591,8599.956231
3.3960,0.246828,22536.249796,12161.052506,21890.141339
3.3980,0.698110,24441.165641,21216.884425,38191.090074
3.4000,0.145477,24424.250158,21200.903608,38161.771971
3.4020,0.817816,24436.990814,21212.282006,38182.925428
3.4040,0.730405,13903.053437,12639.887625,22752.528130
3.4060,0.159650,18357.371859,7221.978490,12999.720933
3.4080,0.837679,18934.520466,16052.075898,28894.574295
3.4100,0.258920,18918.130422,16035.613152,28864.362594
3.4120,0.195647,18352.436634,7212.063237,12981.909472
3.4140,0.338338,4810.928736,4697.652890,8456.113540
3.4160,0.226604,20358.089072,9423.700259,16962.887071
3.4180,0.472855,18629.243220,15529.863277,27954.226753
3.4200,0.615860,10535.452713,7256.686531,13062.651616
3.4220,0.118779,20294.092527,9733.865255,17521.076239
3.4240,0.730524,18913.063931,16018.955589,28834.850584
3.4260,0.186016,18896.577665,16002.069613,28803.911320
3.4280,0.836692,18907.434156,16009.740872,28818.370261
3.4300,0.274463,18893.094025,15995.969137,28793.018909
3.4320,0.183934,18334.497880,7144.130620,12859.619051
3.4340,0.915961,11411.703649,10585.916940,19055.566454
3.4360,0.114235,23480.623632,19095.081233,34371.260454
3.4380,0.287819,22483.132933,12080.673735,21745.500543
3.4400,0.936415,11084.433689,7808.518359,14056.269461
3.4420,0.371454,18875.592145,15971.272730,28748.662368
3.4440,0.272505,18321.965427,7103.546439,12786.656095
3.4460,0.437272,4693.141756,4579.378546,8243.318655
3.4480,0.235967,21045.557008,10549.021504,18988.474674
3.4500,0.560831,20230.000699,17203.922905,30967.622061
3.4520,0.190608,20212.366508,17186.904889,30936.619408
3.4540,0.676991,20220.337332,17191.189990,30944.818972
3.4560,0.213991,20206.004534,17177.717804,30920.106039
3.4580,0.785076,20212.647053,17182.758908,30929.751110
3.4600,0.924433,12665.616007,10361.901426,18652.347000
3.4620,0.364848,21373.832118,12321.113663,22178.369441
3.4640,0.290852,19550.950142,10426.425514,18767.856777
3.4660,0.431444,9010.577107,8904.449883,16028.441234
3.4680,0.391487,27645.973066,9035.703056,16264.656989
3.4700,0.530178,27648.440804,9026.796685,16248.764211
3.4720,0.322787,23996.829256,14244.733112,25640.842388
3.4740,0.653416,25655.293851,22406.254675,40331.911831
3.4760,0.551167,15587.688690,14610.975254,26300.306625
3.4780,0.217665,19523.496026,10364.561856,18656.429006
3.4800,0.668054,20242.870046,17748.281047,31947.573938
3.4820,0.224966,20229.685893,17735.383579,31923.915409
3.4840,0.777053,20235.663369,17737.022979,31927.418415
3.4860,0.277846,20224.648291,17727.077473,31909.017297
3.4880,0.167650,19514.600494,10341.415641,18614.715803
3.4900,0.260180,6665.661092,6557.595288,11803.931698
3.4920,0.421544,3528.581587,3527.099801,6349.201186
3.4940,0.165679,20236.721345,9568.124989,17222.790659
3.4960,0.546248,18833.758939,15897.962570,28616.878875
3.4980,0.070165,18821.199129,15885.771203,28594.458330
3.5000,0.662241,18832.350110,15896.529234,28614.414862
3.5020,0.781082,10996.891881,7723.216707,13902.571155
3.5040,0.069503,22413.002514,11968.337439,21543.076894
3.5060,0.887737,24352.981048,21108.753820,37996.644612
3.5080,0.107669,24342.465874,21100.960950,37981.837380
3.5100,0.246989,22414.382913,11972.108915,21550.043035
3.5120,0.909082,10967.323197,7673.431447,13813.085688
3.5140,0.333772,18803.551300,15864.579276,28556.576469
3.5160,0.244880,18270.098345,6927.744410,12470.184819
3.5180,0.395816,4503.881723,4388.616491,7899.905499
3.5200,0.170893,20242.009558,9227.216454,16609.160511
3.5220,0.519508,18527.277629,15410.566970,27739.540053
3.5240,0.052155,18516.116772,15400.331666,27720.649154
3.5260,0.635490,18523.934325,15405.434209,27730.417066
3.5280,0.073212,18514.786003,15397.274226,27715.166819
3.5300,0.743207,18521.284882,15403.198916,27726.501257
3.5320,0.869145,10422.339002,7088.593354,12760.337183
3.5340,0.309620,20209.859136,9501.906978,17103.742181
3.5360,0.205012,18260.470584,6893.329803,12408.198657
3.5380,0.372254,4466.703565,4351.143690,7832.430897
3.5400,0.471699,23027.868395,12835.251156,23103.923780
3.5420,0.505249,25576.559803,22314.223802,40166.108093
3.5440,0.350707,25565.556488,22305.057436,40149.454091
3.5460,0.630753,25571.678789,22309.396288,40157.544071
3.5480,0.550432,15485.755843,14503.538771,26106.920221
3.5500,0.175524,19429.905089,10169.569136,18305.399969
3.5520,0.662526,20138.169829,17614.783648,31707.273093
3.5540,0.180699,20129.585451,17607.761204,31694.150866
3.5560,0.154328,19432.042399,10167.176544,18301.072106
3.5580,0.238993,8755.210643,8648.562082,15567.650741
3.5600,0.419771,21853.589468,11840.931569,21314.096594
3.5620,0.344745,20064.060825,17008.793289,30616.172665
3.5640,0.456246,12476.291965,10127.988774,18230.836040
3.5660,0.249128,21247.277436,12065.113619,21717.453642
3.5680,0.575610,20121.999684,17593.026599,31668.023489
3.5700,0.209552,20112.991131,17585.161689,31653.500592
3.5720,0.687082,20117.423742,17584.887886,31653.485278
3.5740,0.244329,22811.829024,20148.695049,36267.895418
3.5760,0.121593,23328.467630,14306.503770,25751.828378
3.5780,0.059732,6523.659778,6488.410203,11679.198097
3.5800,0.142018,4544.451742,4465.796224,8038.575220
3.5820,0.444394,20193.284521,9440.092359,16992.610641
3.5840,0.274317,18772.994924,15803.060701,28445.783578
3.5860,0.303462,18764.149147,15794.516685,28430.433496
3.5880,0.406726,18770.360909,15796.599341,28434.285540
3.5900,0.176450,18763.586464,15791.042760,28424.053417
3.5920,0.237150,18242.046794,6799.744943,12239.778048
3.5940,0.113104,4371.753308,4255.066661,7659.233095
3.5960,0.752478,22505.479424,10876.580108,19578.596672
3.5980,0.198133,23832.193837,20023.335926,36042.202798
3.6000,0.108667,13791.923576,12528.302129,22551.052500
3.6020,0.848437,19336.993938,9206.610338,16572.747046
3.6040,1.541099,18533.897134,15356.945865,27644.043656
3.6060,1.348601,22090.997805,19540.217770,35173.740587
3.6080,1.613709,18667.571195,8208.642601,14777.170391
3.6100,1.190683,8641.091136,8534.671261,15363.598953
3.6120,1.607825,21798.137867,11726.186052,21108.742718
3.6140,1.069335,20017.681122,16928.277606,30471.969025
3.6160,1.549397,22723.040263,19531.930404,35159.024124
3.6180,0.983015,25522.288782,22217.744386,39992.922911
3.6200,1.388416,25516.769418,22213.170142,39985.094671
3.6220,0.933373,25520.415715,22209.422930,39977.894646
3.6240,1.213106,23307.720093,21055.158429,37900.498278
3.6260,0.803641,21101.975432,12869.212454,23165.386059
3.6280,1.088714,8578.771287,8474.422834,15255.049815
3.6300,2.170947,19862.098561,10452.351506,18816.403657
3.6320,1.607797,24869.460259,22512.888596,40524.807269
3.6340,1.970723,20233.458385,17171.704528,30911.038873
3.6360,1.592600,20221.672145,10227.801618,18411.635513
3.6380,1.781372,9092.530570,9076.793564,16340.009788
3.6400,1.405060,9085.873070,9069.251244,16326.057299
3.6420,1.896439,20207.185579,10195.363631,18353.550974
3.6440,1.223455,20232.283422,17148.038288,30867.692373
3.6460,1.694124,20224.283322,17139.416453,30852.643738
3.6480,1.074782,20228.559402,17134.669101,30843.479165
3.6500,1.513641,20222.683710,17129.020056,30833.749742
3.6520,1.202020,20203.611340,10162.659535,18293.989182
3.6540,1.352379,9047.344495,9030.996227,16257.145588
3.6560,2.530875,23544.001451,14104.193759,25390.079642
3.6580,1.807900,29193.391042,26348.303911,47428.754940
3.6600,2.284966,25512.391986,22133.671782,39842.894174
3.6620,1.661863,22726.162124,19440.246237,34994.105090
3.6640,2.057598,19992.913391,16806.276146,30253.354661
3.6660,1.729771,19974.358804,9621.806599,17320.981648
3.6680,1.854279,8500.907048,8483.907831,15272.888375
3.6700,1.806379,21207.925725,11740.044712,21133.886859
3.6720,1.655383,20061.877774,17341.753813,31216.812246
3.6740,1.388175,12041.309824,9157.778959,16485.390302
3.6760,1.779169,22398.340514,11736.289158,21127.099653
3.6780,2.401675,24291.896833,21458.621141,38627.919728
3.6800,2.121350,25311.694439,23144.528046,41662.271832
3.6820,2.365384,19640.669354,10199.089678,18360.726804
3.6840,1.900009,8882.114018,8788.318798,15820.873844
3.6860,2.355343,21868.558328,11738.496982,21131.649909
3.6880,1.857271,19275.835885,15994.163915,28791.352317
3.6900,2.821366,24239.882500,21362.970231,38456.167782
3.6920,2.756880,24872.768401,21657.900220,38986.977277
3.6940,2.530458,25551.920514,22490.318552,40485.103851
3.6960,2.736825,21213.913317,11590.233490,20865.157108
3.6980,2.271309,8425.279900,8323.423922,14984.434370
3.7000,3.290196,26009.344682,18326.917262,32991.741268
3.7020,3.077754,21161.448790,18198.524941,32760.422647
3.7040,2.965746,18869.238188,15546.641732,27986.920863
3.7060,3.822467,23181.464232,15642.772959,28160.813793
3.7080,3.793026,11397.180809,11396.698867,20517.850987
3.7100,3.725306,18318.407898,6215.116907,11190.935738
3.7120,3.433866,18781.765230,15392.995342,27710.825481
3.7140,3.359822,18780.609757,15384.938496,27696.249116
3.7160,3.785015,22073.381820,19233.902572,34624.809645
3.7180,3.999679,14482.686197,13729.469967,24717.045620
3.7200,3.719854,12663.567145,6247.661049,11249.509743
3.7220,3.648769,4552.890080,4446.909191,8008.085314
3.7240,3.515939,20333.284936,8910.111551,16041.716731
3.7260,3.996295,22368.143884,19518.853354,35137.932333
3.7280,4.290209,22677.116064,19217.616029,34595.999062
3.7300,3.768372,23682.589446,13372.978525,24075.129717
3.7320,4.306740,13103.757996,13040.409083,23477.043089
3.7340,4.185291,20779.688551,11681.549097,21030.973665
3.7360,3.909267,18790.482336,15237.087909,27430.667504
3.7380,3.785258,18788.996989,15228.193097,27414.532833
3.7400,3.548234,18791.191088,15207.005615,27376.158341
3.7420,3.418100,18791.554910,15201.017634,27365.249841
3.7440,3.404227,18376.162202,5893.342141,10611.420081
3.7460,3.193978,2675.973478,2675.963644,4819.928537
3.7480,3.377376,18308.798606,5747.453230,10348.793191
3.7500,2.853943,18604.069419,14945.975090,26905.609104
3.7520,3.031473,18604.373291,14940.489090,26895.911834
3.7540,2.547206,18609.493766,14925.285002,26868.060210
3.7560,2.496728,10093.925689,7356.176625,13243.614654
3.7580,2.458832,19889.449173,8251.366254,14854.918090
3.7600,2.667278,18783.125538,7272.171643,13092.576234
3.7620,3.337519,6510.519855,6509.392529,11720.244071
3.7640,3.295687,21866.678581,13123.500466,23625.596526
3.7660,2.995471,18896.640882,15103.245642,27188.837627
3.7680,2.945945,18895.686456,15093.097023,27170.520586
3.7700,2.686778,18897.452474,15067.090511,27123.449698
3.7720,2.625033,18898.548653,15060.193397,27110.973148
3.7740,2.671150,18534.072996,5829.658996,10496.057343
3.7760,2.387772,4338.962363,4248.754474,7650.145826
3.7780,3.510991,26350.950705,17554.922188,31602.370930
3.7800,3.104567,26722.253387,22991.472686,41387.755402
3.7820,2.907734,13916.922666,12967.757948,23344.872040
3.7840,3.050138,18270.391972,5280.531512,9508.006859
3.7860,2.595963,18659.966473,14740.593496,26535.664256
3.7880,3.367118,21304.239610,17892.811433,32210.427698
3.7900,3.559946,18976.112024,7274.506043,13097.670824
3.7920,3.253192,6293.980271,6207.602586,11176.937847
3.7940,3.243119,22738.419052,3820.009947,6879.261024
3.7960,2.831729,18296.416511,9799.256479,17641.493392
3.7980,3.582136,21572.438648,18141.232655,32657.800914
3.8000,3.740730,19170.749931,7649.657832,13773.124827
3.8020,3.456023,5769.410589,5672.379182,10213.738551
3.8040,3.626339,22244.738397,10648.096006,19170.199150
3.8060,3.161955,21596.829436,17507.334159,31516.363442
3.8080,3.899472,21270.763075,17672.868964,31815.063607
3.8100,3.887035,19130.603064,15072.360862,27134.136586
3.8120,3.499514,20288.310332,16654.893691,29982.308158
3.8140,3.685099,19801.004304,9276.482267,16701.353181
3.8160,3.192222,8478.200147,8393.766334,15111.971624
3.8180,3.908199,20770.556721,19801.332770,35646.307185
3.8200,4.039411,23838.032024,20154.458237,36282.064237
3.8220,3.600226,19773.104973,8217.295555,14794.732225
3.8240,3.905241,21463.594334,10040.927022,18077.573881
3.8260,3.229384,25531.155747,21226.637143,38211.176242
3.8280,4.085092,20700.469143,20241.099066,36438.063411
3.8300,4.279557,20321.983819,10184.973073,18337.231089
3.8320,3.681869,20144.349006,15984.479542,28775.745045
3.8340,3.875541,20133.813708,15965.678773,28742.097332
3.8360,3.445505,19935.641131,8523.476612,15345.703405
3.8380,3.461765,15867.631224,15084.246304,27155.105112
3.8400,3.022774,22941.925705,18950.475221,34113.878172
3.8420,3.907457,24726.258276,17578.717158,31645.598341
3.8440,3.797572,12067.307730,11989.391615,21584.702479
3.8460,3.631686,20338.970762,7316.842775,13173.948682
3.8480,3.427639,18846.217449,14233.101879,25623.011021
3.8500,3.259267,18846.143672,14223.971931,25606.408743
3.8520,3.294401,19292.897731,14921.104452,26861.282415
3.8540,2.852548,12238.635373,10172.200650,18312.813718
3.8560,3.564216,25856.978822,16002.916330,28808.813610
3.8580,3.026703,27530.124308,23260.180054,41871.350801
3.8600,3.215774,25501.623222,20945.777467,37705.615216
3.8620,2.778548,23403.452604,11924.585048,21467.031635
3.8640,2.875692,12229.233198,10194.962622,18353.808410
3.8660,2.469730,20082.081915,15946.246561,28705.713541
3.8680,2.669377,19664.336478,8444.597454,15202.944793
3.8700,2.456766,5498.873065,5401.942016,9725.952394
3.8720,2.336182,24592.540722,3470.353507,6248.972494
3.8740,2.181659,24161.131032,6207.123563,11175.004072
3.8760,2.139316,3453.774043,3267.465991,5883.578100
3.8780,3.086421,23370.092782,12848.686519,23130.722156
3.8800,2.563655,24393.686969,20599.468817,37081.607525
3.8820,2.772487,20069.036766,15504.302519,27910.517021
3.8840,2.286145,20072.296503,15485.040827,27875.359633
3.8860,2.472660,12015.533093,10265.398632,18480.190199
3.8880,2.267593,20835.974099,8483.487881,15272.545778
3.8900,2.226165,18934.364450,13954.383262,25120.116036
3.8920,2.006471,18936.065999,13950.373025,25112.677915
3.8940,2.005319,18934.946513,13923.635016,25064.548349
3.8960,1.821087,9669.448599,7404.461342,13329.851502
3.8980,1.815284,22239.989268,9872.248188,17771.862022
3.9000,1.641359,24664.384785,19877.770706,35781.628629
3.9020,1.594332,24666.032285,19876.966362,35780.133783
3.9040,1.417369,22258.569949,9848.846753,17729.341523
3.9060,1.495199,4009.115350,3914.474100,7047.548580
3.9080,2.374487,18579.790225,17912.254551,32244.432679
3.9100,2.113166,25941.457173,22227.376672,40011.391175
3.9120,2.104933,18697.740761,4062.185285,7314.038445
3.9140,1.935316,3686.239136,3582.281643,6450.042273
3.9160,1.848871,24548.176167,3639.037120,6552.115688
3.9180,1.708249,24153.958514,6468.943979,11645.807411
3.9200,1.687910,3293.800899,3091.648055,5566.654408
3.9220,1.503911,24943.519034,4487.252589,8078.558571
3.9240,1.490011,24621.355457,7250.068661,13051.613601
3.9260,1.403943,18710.469976,3986.212628,7176.586673
3.9280,1.314573,18841.435500,13574.446394,24435.318082
3.9300,1.186906,9436.520337,7204.750209,12969.737283
3.9320,1.205627,20173.757475,6653.271822,11977.094906
3.9340,1.045928,18873.351315,13838.925100,24911.111109
3.9360,1.051997,9916.591855,7621.385748,13719.546343
3.9380,0.915174,20375.480435,6453.835159,11617.818460
3.9400,0.958514,18863.554625,13556.387098,24402.455291
3.9420,0.776505,18865.450401,13556.401560,24402.299313
3.9440,0.868106,18833.861393,13479.977846,24264.828229
3.9460,0.777312,9386.346617,7180.110118,12924.975525
3.9480,0.861870,20566.607908,7270.021528,13086.900620
3.9500,0.717447,19802.377425,14739.962765,26532.650424
3.9520,0.903315,11486.819236,9802.022786,17644.544329
3.9540,0.425801,21361.598235,9679.081759,17422.772968
3.9560,0.847929,20110.609356,15439.385042,27791.741004
3.9580,0.310823,20117.090450,15447.927982,27806.581190
3.9600,0.811673,20112.945387,15429.324320,27773.595449
3.9620,0.619771,11767.303754,9922.597840,17861.295883
3.9640,0.458919,21233.052996,8594.430587,15470.433975
3.9660,0.641880,19778.302866,14661.250336,26390.892484
3.9680,0.730103,11466.547609,9794.689487,17631.171179
3.9700,0.683378,27357.370811,19248.273826,34647.576265
3.9720,0.758718,35951.500215,33232.993899,59820.147736
3.9740,0.838387,28403.840506,27637.247849,49747.884515
3.9760,0.341271,33163.818380,25059.486658,45107.417255
3.9780,0.918340,33884.386174,29521.803287,53140.164256
3.9800,0.276240,33865.176266,29493.849109,53089.204635
3.9820,0.542653,31284.522583,22611.905741,40701.972987
3.9840,0.807677,23905.252822,23055.109815,41500.005344
3.9860,0.585085,32491.236388,29338.195007,52809.336098
3.9880,0.174957,29519.207452,22494.063178,40489.488678
3.9900,0.777148,20098.844166,19481.955282,35068.296656
3.9920,0.139511,26055.700371,21718.176713,39092.857595
3.9940,0.663228,27726.614365,18928.016767,34071.093409
3.9960,0.905662,16708.151501,15818.918524,28474.959005
3.9980,0.670710,24412.935308,18998.596302,34198.144053
4.0000,1.610735,24922.691282,13162.968150,23694.953405
4.0020,0.746812,27756.536008,26664.687104,47997.183599
4.0040,1.583396,32834.086230,30743.323026,55339.564843
4.0060,0.504707,32742.552258,27580.782955,49645.914027
4.0080,1.552593,25840.038542,25487.941044,45879.846472
4.0100,1.018037,25422.578837,20902.183714,37624.948722
4.0120,1.274765,20670.844151,8995.376066,16192.951684
4.0140,1.065472,15379.683865,14782.438306,26609.454422
4.0160,1.235963,22928.479120,18136.780437,32647.440750
4.0180,0.902207,20188.094022,8884.711554,15993.383004
4.0200,1.142835,8008.784345,7925.771129,14267.530867
4.0220,0.880645,25603.282246,7339.514085,13212.005997
4.0240,1.109519,25226.456157,9124.464945,16425.146420
4.0260,1.038752,19626.175522,6834.039406,12302.309683
4.0280,1.082909,19838.183305,14726.186543,26508.218686
4.0300,0.745007,11807.925422,10178.506298,18322.056342
4.0320,1.187207,21689.989451,10207.437294,18374.574336
4.0340,0.734487,20377.081455,15683.822759,28231.615453
4.0360,0.983057,11982.085222,10215.152175,18388.256972
4.0380,0.835811,21280.971710,8740.468839,15733.679721
4.0400,0.983554,19818.205092,14721.912928,26500.426825
4.0420,0.786022,19808.867242,14717.317468,26491.957464
4.0440,0.956535,19671.700488,14559.188072,26207.495065
4.0460,1.661805,12846.215923,10823.385158,19483.755089
4.0480,1.646618,22658.569119,10718.972262,19295.796689
4.0500,1.599356,18916.088740,13786.528046,24817.349839
4.0520,1.516292,14001.519489,11983.634700,21572.058752
4.0540,1.560035,13995.510277,11982.058535,21569.265398
4.0560,1.450665,18913.684060,13805.431205,24851.226834
4.0580,1.450200,18468.680372,3712.204426,6683.418167
4.0600,1.326850,3027.711785,2791.010402,5025.145574
4.0620,2.066585,14589.389623,13907.037841,25034.734699
4.0640,2.311876,24449.528826,18611.063621,33502.226394
4.0660,1.921175,23527.596986,12131.885594,21839.315243
4.0680,2.189737,26655.721219,8305.375921,14951.866394
4.0700,1.801986,26662.122688,8302.002711,14945.406866
4.0720,2.754787,16623.824850,16623.684195,29925.386337
4.0740,2.746326,28000.106268,13528.076721,24353.284424
4.0760,2.564483,25153.963754,5134.032871,9243.823651
